"global_turn_id";"query";"target_answer";"alternative_answer";"level_0_query_need";"level_1_query_need";"is_exact_query_answer_match";"is_internal_knowledge_source";"is_reasoning";"recipe_id";"recipe_title";"sentence";"step_number";"step_text";"conv_id";"turn_id";"is_generated";"sentence_number";"is_template";"step_id"
"1_14";"How long should I refrigerate the pie while preparing the egg wash?";"Refrigerate pie while you prepare egg wash, but no longer than 15 minutes.";"";"fact";"time";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Refrigerate pie while you prepare egg wash, but no longer than 15 minutes.";"3";"Adjust oven rack to lower-middle position and preheat to 400°F. Arrange peaches in a ring in the center of chilled dough, tiling slices like dominoes and leaving about a 2-inch border of dough all around. Sprinkle sugar on top of peaches and finish with a pinch of salt. With a sharp knife, cut a series of slits in the border of dough, each running from fruit to edge of dough, spacing them about 5 inches apart. Fold each segment of dough over peaches, tugging gently so the edge of each segment tightly overlaps the one that came before. Refrigerate pie while you prepare egg wash, but no longer than 15 minutes.";"1";"14";"True";"6";"False";"368"
"1_15";"how many eggs are needed for the egg yolk and the egg mixture?";"1 large egg|1 large egg yolk";"";"fact";"amount";"False";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl.";"4";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl. Brush over chilled dough in a thin, even layer (including under each flap). This will give the crust a glossy, golden sheen and help bind the pieces together.";"1";"15";"False";"1";"False";"369"
"1_16";"What ingredients do I need to prepare the egg wash?";"egg, egg yolk, cream, and salt";"";"fact";"ingredient";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl";"4";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl. Brush over chilled dough in a thin, even layer (including under each flap). This will give the crust a glossy, golden sheen and help bind the pieces together.";"1";"16";"True";"1";"False";"369"
"1_17";"What needs to be done to make the egg wash?";"Whisk egg, egg yolk, cream, and salt in a small bowl.";"";"competence";"preparation";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl. ";"4";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl. Brush over chilled dough in a thin, even layer (including under each flap). This will give the crust a glossy, golden sheen and help bind the pieces together.";"1";"17";"True";"1";"False";"369"
"1_19";"What is the purpose of the egg wash?";"This will give the crust a glossy, golden sheen and help bind the pieces together.";"";"competence";"cooking_technique";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"This will give the crust a glossy, golden sheen and help bind the pieces together.";"4";"For the Egg Wash: Whisk egg, egg yolk, cream, and salt in a small bowl. Brush over chilled dough in a thin, even layer (including under each flap). This will give the crust a glossy, golden sheen and help bind the pieces together.";"1";"19";"True";"3";"False";"369"
"1_21";"what kind of what kind of rum is needed and how should I disperse it on the pie?";"silver rum";"";"fact";"ingredient";"False";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Bake until pie is quite juicy, about 20 minutes, then pause to brush rum over any undissolved pockets of sugar.";"5";"Bake until pie is quite juicy, about 20 minutes, then pause to brush rum over any undissolved pockets of sugar. (If sugar is well dissolved, just brush it over the sugar anyway.) Continue baking until golden brown around the edges and bubbling in the center, about 15 minutes longer. Let cool 5 minutes, then slice into wedges and serve warm, with a side of whipped cream if desired.";"1";"21";"False";"1";"False";"370"
"1_22";"How long should the pie bake initially before brushing it with rum?";"Bake until pie is quite juicy, about 20 minutes";"";"fact";"time";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Bake until pie is quite juicy, about 20 minutes, then pause to brush rum over any undissolved pockets of sugar";"5";"Bake until pie is quite juicy, about 20 minutes, then pause to brush rum over any undissolved pockets of sugar. (If sugar is well dissolved, just brush it over the sugar anyway.) Continue baking until golden brown around the edges and bubbling in the center, about 15 minutes longer. Let cool 5 minutes, then slice into wedges and serve warm, with a side of whipped cream if desired.";"1";"22";"True";"1";"False";"370"
"1_23";"amount of sugar in it?";"3 1/2 ounces sugar (1/2 cup; 100g)";"3 1/2 ounces sugar|1/2 cup; 100g|1/2 cup|100g";"fact";"amount";"False";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"(If sugar is well dissolved, just brush it over the sugar anyway.)";"5";"Bake until pie is quite juicy, about 20 minutes, then pause to brush rum over any undissolved pockets of sugar. (If sugar is well dissolved, just brush it over the sugar anyway.) Continue baking until golden brown around the edges and bubbling in the center, about 15 minutes longer. Let cool 5 minutes, then slice into wedges and serve warm, with a side of whipped cream if desired.";"1";"23";"False";"2";"False";"370"
"1_24";"What should I do if the sugar is well dissolved?";"just brush it over the sugar anyway";"";"competence";"preparation";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"(If sugar is well dissolved, just brush it over the sugar anyway.) Continue baking until golden brown around the edges and bubbling in the center, about 15 minutes longer";"5";"Bake until pie is quite juicy, about 20 minutes, then pause to brush rum over any undissolved pockets of sugar. (If sugar is well dissolved, just brush it over the sugar anyway.) Continue baking until golden brown around the edges and bubbling in the center, about 15 minutes longer. Let cool 5 minutes, then slice into wedges and serve warm, with a side of whipped cream if desired.";"1";"24";"True";"2";"False";"370"
"1_25";"How should I serve the pie once it has cooled?";"slice into wedges and serve warm, with a side of whipped cream if desired.";"";"competence";"preparation";"True";"True";"False";"45";"Freeform Peach Pie (Galette) Recipe";"Let cool 5 minutes, then slice into wedges and serve warm, with a side of whipped cream if desired.";"5";"Bake until pie is quite juicy, about 20 minutes, then pause to brush rum over any undissolved pockets of sugar. (If sugar is well dissolved, just brush it over the sugar anyway.) Continue baking until golden brown around the edges and bubbling in the center, about 15 minutes longer. Let cool 5 minutes, then slice into wedges and serve warm, with a side of whipped cream if desired.";"1";"25";"True";"3";"False";"370"
"2_1";"How hot should the oil be in the wok?";"350°F.";"";"fact";"temperature";"True";"True";"False";"26";"Crispy Kung Pao Tofu Recipe";"Heat oil in a wok to 350°F.";"1";"Heat oil in a wok to 350°F. Whisk together 1/2 cup cornstarch, flour, baking powder, and 1 teaspoon kosher salt. Add water and vodka and whisk until a smooth batter is formed, adding up to 2 tablespoons additional water if batter is too thick. It should have the consistency of thin paint and fall off of the whisk in thin ribbons that instantly disappear as they hit the surface of the batter in the bowl.";"2";"1";"True";"1";"False";"198"
"2_3";"how much flour?";"1/2 cup";"";"fact";"amount";"False";"True";"False";"26";"Crispy Kung Pao Tofu Recipe";". Whisk together 1/2 cup cornstarch, flour, baking powder, and 1 teaspoon kosher salt.";"1";"Heat oil in a wok to 350°F. Whisk together 1/2 cup cornstarch, flour, baking powder, and 1 teaspoon kosher salt. Add water and vodka and whisk until a smooth batter is formed, adding up to 2 tablespoons additional water if batter is too thick. It should have the consistency of thin paint and fall off of the whisk in thin ribbons that instantly disappear as they hit the surface of the batter in the bowl.";"2";"3";"False";"2";"False";"198"
"2_4";"How can I thin the batter if it is too thick?";"adding up to 2 tablespoons additional water if batter is too thick.";"";"competence";"cooking_technique";"True";"True";"False";"26";"Crispy Kung Pao Tofu Recipe";"Add water and vodka and whisk until a smooth batter is formed, adding up to 2 tablespoons additional water if batter is too thick.";"1";"Heat oil in a wok to 350°F. Whisk together 1/2 cup cornstarch, flour, baking powder, and 1 teaspoon kosher salt. Add water and vodka and whisk until a smooth batter is formed, adding up to 2 tablespoons additional water if batter is too thick. It should have the consistency of thin paint and fall off of the whisk in thin ribbons that instantly disappear as they hit the surface of the batter in the bowl.";"2";"4";"True";"3";"False";"198"
"2_5";"What is the right consistency of the batter that I should aim for?";"It should have the consistency of thin paint and fall off of the whisk in thin ribbons that instantly disappear as they hit the surface of the batter in the bowl.";"";"competence";"preparation";"True";"True";"False";"26";"Crispy Kung Pao Tofu Recipe";"It should have the consistency of thin paint and fall off of the whisk in thin ribbons that instantly disappear as they hit the surface of the batter in the bowl.";"1";"Heat oil in a wok to 350°F. Whisk together 1/2 cup cornstarch, flour, baking powder, and 1 teaspoon kosher salt. Add water and vodka and whisk until a smooth batter is formed, adding up to 2 tablespoons additional water if batter is too thick. It should have the consistency of thin paint and fall off of the whisk in thin ribbons that instantly disappear as they hit the surface of the batter in the bowl.";"2";"5";"True";"4";"False";"198"
"2_6";"Do I need to do anything to the tofu before adding it to the oil?";"Add tofu and carefully turn to coat.";"";"competence";"preparation";"True";"True";"False";"26";"Crispy Kung Pao Tofu Recipe";"Add tofu and carefully turn to coat.";"2";"Add tofu and carefully turn to coat. Working one at a time, lift one piece and allow excess batter to drip off. Carefully lower into hot oil. Repeat with remaining tofu until wok is full. Fry, using a metal spider or slotted spatula to rotate and agitate pieces as they cook until evenly pale golden and crisp all over, about 6 minutes. Transfer to a paper towel-lined plate. Repeat until all tofu is fried. Carefully pour oil out of wok into a heatproof container and reserve.";"2";"6";"True";"1";"False";"199"
"2_7";"How much time does the frying process takes?";"about 6 minutes.";"";"fact";"time";"True";"True";"False";"26";"Crispy Kung Pao Tofu Recipe";"Fry, using a metal spider or slotted spatula to rotate and agitate pieces as they cook until evenly pale golden and crisp all over, about 6 minutes.";"2";"Add tofu and carefully turn to coat. Working one at a time, lift one piece and allow excess batter to drip off. Carefully lower into hot oil. Repeat with remaining tofu until wok is full. Fry, using a metal spider or slotted spatula to rotate and agitate pieces as they cook until evenly pale golden and crisp all over, about 6 minutes. Transfer to a paper towel-lined plate. Repeat until all tofu is fried. Carefully pour oil out of wok into a heatproof container and reserve.";"2";"7";"True";"5";"False";"199"
"2_11";"What should I do with the oil after frying the tofu?";"Carefully pour oil out of wok into a heatproof container and reserve.";"";"competence";"preparation";"True";"True";"False";"26";"Crispy Kung Pao Tofu Recipe";"Carefully pour oil out of wok into a heatproof container and reserve.";"2";"Add tofu and carefully turn to coat. Working one at a time, lift one piece and allow excess batter to drip off. Carefully lower into hot oil. Repeat with remaining tofu until wok is full. Fry, using a metal spider or slotted spatula to rotate and agitate pieces as they cook until evenly pale golden and crisp all over, about 6 minutes. Transfer to a paper towel-lined plate. Repeat until all tofu is fried. Carefully pour oil out of wok into a heatproof container and reserve.";"2";"11";"True";"8";"False";"199"
