"global_turn_id";"query";"answer";"alternative_answer";"level_0_query_need";"level_1_query_need";"is_exact_query_answer_match";"is_internal_knowledge_source";"is_reasoning";"recipe_id";"recipe_title";"step_number";"conv_id";"turn_id";"source_url"
"5_10";"Alexa what should I use to place all the ingredients in";"bowl";"";"fact";"equipment";"True";"True";"False";"3";"Crispy Potato, Chorizo, and Green Chili Hash With Avocado and Eggs Recipe";"4";"5";"10";"https://www.seriouseats.com/crispy-potato-and-chorizo-hash-recipe"
"5_11";"Alexa what must I break into a pan";"egg";"";"fact";"ingredient";"True";"True";"False";"3";"Crispy Potato, Chorizo, and Green Chili Hash With Avocado and Eggs Recipe";"5";"5";"11";"https://www.seriouseats.com/crispy-potato-and-chorizo-hash-recipe"
"5_12";"Alexa what should I use to put the egg into";"small bowl";"";"fact";"equipment";"True";"True";"False";"3";"Crispy Potato, Chorizo, and Green Chili Hash With Avocado and Eggs Recipe";"5";"5";"12";"https://www.seriouseats.com/crispy-potato-and-chorizo-hash-recipe"
"5_13";"Alexa what should be swirled gently";"egg";"";"fact";"ingredient";"True";"True";"False";"3";"Crispy Potato, Chorizo, and Green Chili Hash With Avocado and Eggs Recipe";"5";"5";"13";"https://www.seriouseats.com/crispy-potato-and-chorizo-hash-recipe"
"5_14";"Alexa how long does it take to cook until the whites are barely charred but the yolks are still runny";"about 10 minutes";"";"fact";"time";"True";"True";"False";"3";"Crispy Potato, Chorizo, and Green Chili Hash With Avocado and Eggs Recipe";"6";"5";"14";"https://www.seriouseats.com/crispy-potato-and-chorizo-hash-recipe"
"5_15";"Alexa what should I use to cook this meal";"oven";"";"fact";"equipment";"True";"True";"False";"3";"Crispy Potato, Chorizo, and Green Chili Hash With Avocado and Eggs Recipe";"6";"5";"15";"https://www.seriouseats.com/crispy-potato-and-chorizo-hash-recipe"
"5_16";"Alexa what should i serve this meal with other than salsa";"tortillas";"";"fact";"ingredient";"True";"True";"False";"3";"Crispy Potato, Chorizo, and Green Chili Hash With Avocado and Eggs Recipe";"6";"5";"16";"https://www.seriouseats.com/crispy-potato-and-chorizo-hash-recipe"
"6_1";"what do I need to put in the colander";"tomatoes";"";"fact";"ingredient";"True";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"1";"6";"1";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_2";"how much is 2 tsp of kosher salt in grams";"8g";"";"fact";"amount";"True";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"1";"6";"2";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_3";"how long do I leave the mixture to drain";"15 minutes";"";"fact";"time";"True";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"1";"6";"3";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_4";"what should I preheat";"oven";"";"fact";"equipment";"True";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"2";"6";"4";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_5";"how hot should the oven be";" 350°f (180°c) ";" 350°F|180°C";"fact";"temperature";"False";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"2";"6";"5";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_6";"what condiment do I add to the bowl";"mustard";"";"fact";"ingredient";"True";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"3";"6";"6";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_7";"what juice do I add to the bowl";"tomato";"tomato juice";"fact";"ingredient";"True";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"3";"6";"7";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_8";"how much olive oil should I use";"1/2 cup (120ml)";"";"fact";"amount";"False";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"3";"6";"8";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_9";"what herb do I use";"basil";"basil leaves";"fact";"ingredient";"True";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"4";"6";"9";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_10";"what do I add with the salt";"pepper";"";"fact";"ingredient";"True";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"4";"6";"10";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"6_11";"how long should the mixture rest";"30 minutes";"";"fact";"time";"True";"True";"False";"13";"Classic Panzanella Salad (Tuscan-Style Tomato and Bread Salad) Recipe";"4";"6";"11";"https://www.seriouseats.com/classic-panzanella-salad-recipe"
"7_1";"what do I need to whisk with the yeast and the baking soda";"flour";"salt|flour and salt";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"1";"7";"1";"https://www.seriouseats.com/gata-5185123"
"7_2";"what can I use to stir the butter and sugar together with";"stiff rubber spatula";"";"fact";"equipment";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"1";"7";"2";"https://www.seriouseats.com/gata-5185123"
"7_3";"what do I wipe out";"bowl";"";"fact";"equipment";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"1";"7";"3";"https://www.seriouseats.com/gata-5185123"
"7_4";"what do I add to the yogurt";"egg";"";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"2";"7";"4";"https://www.seriouseats.com/gata-5185123"
"7_5";"what should I use to mix the yoghurt and the egg together with";"spatula";"spatula followed by hands";"fact";"equipment";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"2";"7";"5";"https://www.seriouseats.com/gata-5185123"
"7_6";"what size bowl should I use";"medium bowl";"";"fact";"equipment";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"2";"7";"6";"https://www.seriouseats.com/gata-5185123"
"7_7";"what should I make the filling in";"medium bowl";"";"fact";"equipment";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"3";"7";"7";"https://www.seriouseats.com/gata-5185123"
"7_8";"what do I add to the Walnut, the sugar and the salt";"flour";"";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"3";"7";"8";"https://www.seriouseats.com/gata-5185123"
"7_9";"what do I add along with the vanilla extract";"butter";"";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"3";"7";"9";"https://www.seriouseats.com/gata-5185123"
"7_10";"what temperature should I preheat the oven till";"to 375°f";"";"fact";"temperature";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"4";"7";"10";"https://www.seriouseats.com/gata-5185123"
"7_11";"what should I do sit up the dough with";"flour";"";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"4";"7";"11";"https://www.seriouseats.com/gata-5185123"
"7_12";"shall I close the cracks in";"dough";"";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"4";"7";"12";"https://www.seriouseats.com/gata-5185123"
"7_13";"where does the filling go in the center of";"dough";"";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"5";"7";"13";"https://www.seriouseats.com/gata-5185123"
"7_14";"what do I do to the dough over the center";"pleat dough";"";"competence";"preparation";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"5";"7";"14";"https://www.seriouseats.com/gata-5185123"
"7_15";"what do I press down on top of";"dough";"";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"5";"7";"15";"https://www.seriouseats.com/gata-5185123"
"7_16";"what do I pinch around the edge";"dough";"";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"6";"7";"16";"https://www.seriouseats.com/gata-5185123"
"7_17";"how far apart do I put the decorative points";"1 inch";"about 1 inch";"fact";"amount";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"6";"7";"17";"https://www.seriouseats.com/gata-5185123"
"7_18";"what kind of wash do I use on top of the dough";"egg";"egg wash";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"6";"7";"18";"https://www.seriouseats.com/gata-5185123"
"7_19";"how long do I let it cool for";"20 minutes";"at least 20 minutes";"fact";"time";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"7";"7";"19";"https://www.seriouseats.com/gata-5185123"
"88_1";"Alexa what should I do with the flour";"flour";"";"competence";"preparation";"";"";"False";"42";"Gata (Armenian Coffee Cake)";"1";"88";"1";"https://www.seriouseats.com/gata-5185123"
"88_2";"Alexa what should I do with the stiff rubber spatula";"whisk together flour, yeast, baking soda, and salt";"";"competence";"preparation";"False";"True";"False";"42";"Gata (Armenian Coffee Cake)";"1";"88";"2";"https://www.seriouseats.com/gata-5185123"
"88_3";"Alexa what size of bowl should I use";"medium bowl";"medium";"fact";"equipment";"False";"True";"False";"42";"Gata (Armenian Coffee Cake)";"1";"88";"3";"https://www.seriouseats.com/gata-5185123"
"88_4";"Alexa what size of eggs should I use with a yogurt";"large";"1 large egg";"fact";"ingredient";"False";"True";"False";"42";"Gata (Armenian Coffee Cake)";"2";"88";"4";"https://www.seriouseats.com/gata-5185123"
"88_5";"Alexa should I use my hands or spatula to mix";"spatula followed by hands";"";"fact";"equipment";"False";"True";"False";"42";"Gata (Armenian Coffee Cake)";"2";"88";"5";"https://www.seriouseats.com/gata-5185123"
"88_6";"Alexa what size of Bowl should I use";"medium bowl";"medium";"fact";"equipment";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"2";"88";"6";"https://www.seriouseats.com/gata-5185123"
"88_7";"Alexa what size of Bowl should I use";"medium bowl";"medium";"fact";"equipment";"True";"";"False";"42";"Gata (Armenian Coffee Cake)";"3";"88";"7";"https://www.seriouseats.com/gata-5185123"
"88_8";"Alexa what would I use to hold together the sugar salt and walnuts";"flour";"";"fact";"ingredient";"True";"True";"True";"42";"Gata (Armenian Coffee Cake)";"3";"88";"8";"https://www.seriouseats.com/gata-5185123"
"88_9";"Alexa what should I use to lubricate the bowl";"butter";"";"fact";"ingredient";"True";"True";"True";"42";"Gata (Armenian Coffee Cake)";"3";"88";"9";"https://www.seriouseats.com/gata-5185123"
"88_10";"Alexa what temperature should I preheat the oven";"to 375°f";"to 375°F (190°C)|190°C";"fact";"temperature";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"4";"88";"10";"https://www.seriouseats.com/gata-5185123"
"88_11";"Alexa what should I use to dust the dough";"flour";"";"fact";"ingredient";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"4";"88";"11";"https://www.seriouseats.com/gata-5185123"
"88_12";"Alexa how do I prevent cracks appearing in my cake";"pinching closed any major cracks";"";"competence";"preparation";"False";"True";"False";"42";"Gata (Armenian Coffee Cake)";"4";"88";"12";"https://www.seriouseats.com/gata-5185123"
"88_13";"Alexa where do I place the filling";"in the center of dough";"";"competence";"preparation";"False";"True";"False";"42";"Gata (Armenian Coffee Cake)";"5";"88";"13";"https://www.seriouseats.com/gata-5185123"
"88_14";"Alexa what do I do with the dough";"pleat dough";"pleat";"competence";"preparation";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"5";"88";"14";"https://www.seriouseats.com/gata-5185123"
"88_15";"Alexa how do I make the cake evenly round";"press top of dough gently to form an even 6-inch round.";"";"competence";"preparation";"False";"True";"False";"42";"Gata (Armenian Coffee Cake)";"5";"88";"15";"https://www.seriouseats.com/gata-5185123"
"88_16";"Alexa how do I decorate my cake";"pinch dough around the edge of the gata between the index finger of one hand and thumb and index finger of the other hand to form decorative points, spaced about 1 inch apart.";"";"competence";"preparation";"False";"True";"False";"42";"Gata (Armenian Coffee Cake)";"6";"88";"16";"https://www.seriouseats.com/gata-5185123"
"88_17";"Alexa how far apart should the decorative points be";"1 inch";"about 1 inch";"fact";"amount";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"6";"88";"17";"https://www.seriouseats.com/gata-5185123"
"88_18";"Alexa what should I use to garnish the cake before putting it in the oven";"egg wash";"";"fact";"ingredient";"False";"True";"False";"42";"Gata (Armenian Coffee Cake)";"6";"88";"18";"https://www.seriouseats.com/gata-5185123"
"88_19";"Alexa how long should I let the cake cool for";"20 minutes";"at least 20 minutes";"fact";"time";"True";"True";"False";"42";"Gata (Armenian Coffee Cake)";"7";"88";"19";"https://www.seriouseats.com/gata-5185123"
"8_1";"what type of chicken do I need to use";"boneless skinless chicken thighs";"";"fact";"ingredient";"False";"True";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"1";"8";"1";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_2";"how big a knife should I use";"sharp knife";"";"fact";"equipment";"False";"True";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"1";"8";"2";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_3";"what should I prick with the fork";"chicken thighs";"";"fact";"equipment";"False";"True";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"1";"8";"3";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_4";"how much garlic should I use";"4 medium garlic cloves (1/2 ounce; 15g)";"4 medium garlic cloves|1/2 ounce| 15g";"fact";"amount";"False";"";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"2";"8";"4";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_5";"should I use coarse or fine salt";"coarse";"";"fact";"ingredient";"False";"True";"True";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"2";"8";"5";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_6";"how thick should the yogurt mixture be";"<no_answer>";"";"fact";"ingredient";"False";"False";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"2";"8";"6";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_7";"can I use peaches instead of nectarines";"<no_answer>";"";"fact";"ingredient";"False";"False";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"3";"8";"7";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_8";"what's a small dry skillet";"<no_answer>";"";"fact";"equipment";"False";"False";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"3";"8";"8";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_9";"can I use something else instead of coriander seeds";"<no_answer>";"";"fact";"ingredient";"False";"False";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"3";"8";"9";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_10";"what type of vinegar should I use";"apple cider vinegar";"";"fact";"ingredient";"False";"True";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"4";"8";"10";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_11";"what type of honey should I use";"<no_answer>";"";"fact";"ingredient";"False";"False";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"4";"8";"11";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_12";"how much salt should I use";"1 teaspoon";"";"fact";"amount";"False";"True";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"4";"8";"12";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_13";"how much of the vinegar mixture should I use";"<no_answer>";"";"fact";"amount";"False";"False";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"5";"8";"13";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_14";"is it okay to use dried thyme";"<no_answer>";"";"fact";"ingredient";"False";"False";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"5";"8";"14";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_15";"can I skip 30 minutes";"<no_answer>";"";"fact";"time";"False";"False";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"5";"8";"15";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_16";"do I need to preheat the oven";"yes";"";"fact";"equipment";"False";"True";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"6";"8";"16";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
"8_17";"what temperature should the oven be in gas mark";"350°f (175°c)";"";"fact";"temperature";"False";"True";"False";"24";"Yogurt- and Mint-Marinated Chicken Thighs With Pickled Nectarines Recipe";"6";"8";"17";"https://www.seriouseats.com/yogurt-marinated-chicken-thighs-pickled-nectarines"
